Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5a937854d5025766e7b0ef46d5cdf33a50f393537abf3e72d1b6824fcdcda362,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.074504,51.560096,On or near Manley Court,E01001830,Hackney 014C,Investigation complete; no suspect identified
3109c8d499874003c558ca1cfec448e0e5918d61de1d03b7e12826816020188e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.077128,51.550211,On or near Tavistock Close,E01001747,Hackney 014B,Investigation complete; no suspect identified
f37be482eba90a4fe859e898e3c29a5cc8da2d386217bde24f99818ace70ad5b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.070110,51.554143,On or near Shacklewell Road,E01001833,Hackney 014D,Investigation complete; no suspect identified
a89867cf38378a08847ac93a45e3b720e80337143af6af8086e8749c90493c08,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.076380,51.523491,On or near Shopping Area,E01033708,Hackney 027G,Investigation complete; no suspect identified
eb504db9ef67055da9e633ca9508539e02f5c73d7423b2d8f1454d98fa675ec8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.068345,51.560067,On or near Jenner Road,E01001764,Hackney 010A,Investigation complete; no suspect identified
ef4625d98008fbe48c8a84c68e7d861dc5c1b48ef7039ab32c9fc12f6e91cab4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.074194,51.542501,On or near Beehive Close,E01033707,Hackney 021I,Investigation complete; no suspect identified
bc3cb3716d555337057f6ee1840361c2ae96c73b26f37bfd7c34277299a396c4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.059632,51.560723,On or near Ickburgh Road,E01001767,Hackney 010D,Investigation complete; no suspect identified
564375f3f0ac83a94dcd797fff7c9f781a5e398d252e1b4747ebb494e38fa4cc,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.075745,51.562490,On or near Summerhouse Road,E01001831,Hackney 009D,Suspect charged
e171f1d3375005eb6f686f7f5939a64440066eea915b3e816380fa6ab5ebcade,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.060286,51.534485,On or near Andrews Road,E01033712,Hackney 023G,Suspect charged
953124df6ae2a7e269477f45056688d3e948139327cd24621e275bc411f77f46,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.069498,51.547487,On or near Martel Place,E01001748,Hackney 020A,Investigation complete; no suspect identified
0aa3a7aff781873d8be07277285b7bb0576bf6711c42a978d0b1a89f25451ecd,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.035976,51.547875,On or near Swinnerton Street,E01001847,Hackney 018B,Investigation complete; no suspect identified
843cbe98d99eac5e2073347c2f56e5c69189b2deaf78a9abc3baae44d9733898,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.064725,51.561743,On or near Alconbury Road,E01001768,Hackney 006D,Investigation complete; no suspect identified
870ec57a62fcbeca405dbd5b0162f04f5dacad571be25da9e93480c9a9a28087,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.062693,51.539614,On or near Shrubland Road,E01001815,Hackney 024D,Investigation complete; no suspect identified
b3874621857b4b641fbfaf384f33b2f49722de5f5a0289e2dc81ddd2ae06bf78,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.056729,51.546233,On or near Marvin Street,E01001762,Hackney 017D,Investigation complete; no suspect identified
62e65652b0d02b51aea44e12dceb325b62d732c100cec89b17dfabdca5e392ef,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.042985,51.538496,On or near Minson Road,E01001836,Hackney 022A,Investigation complete; no suspect identified
68d7c69f19393b9a986c2bc2e3512ac4a6bb6f261b8180563e11d182a62562db,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.021857,51.545533,On or near East Bay Lane,E01001849,Hackney 018D,Investigation complete; no suspect identified
4016d2f912a74ef45f693965d7ba5e74899573b823463d4f1768174e969bb737,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.080332,51.524473,On or near Curtain Road,E01033706,Hackney 027F,Investigation complete; no suspect identified
d80e1a63f969dfb650c97ec24f66340c300a0062ee0b625e44f66fc53c8398aa,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.079038,51.539451,On or near Watercress Place,E01001750,Hackney 021C,Local resolution
83d18a394204e79ed48fd5ba9db8c4944cff41dfa14a51a8ed02a6585c560433,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.074853,51.553879,On or near Stoke Newington Road,E01001834,Hackney 014E,Investigation complete; no suspect identified
834cf291bcf616edcfe421ccf67a291a9c821c6f17fcdfd6a974c73f06ff6275,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.045787,51.547814,On or near Supermarket,E01001729,Hackney 019A,Investigation complete; no suspect identified
05dbc45a9f4ed7dde2850aaea7ff69d35ff9d27c8103f68634ce286e396ac859,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.056816,51.561801,On or near Clapton,E01001798,Hackney 028A,Investigation complete; no suspect identified
19fff9d87ab4d859c5a52e156d727d4357c9369cd05987030c70ffe903a0bc91,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.100220,51.566495,On or near Waverley Place,E01001716,Hackney 007B,Investigation complete; no suspect identified
42eb919f1cd7f39dda09dc814d432245a25db80e86a440f4cac002f295b89d58,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.065113,51.546480,On or near Fassett Road,E01001749,Hackney 020B,Investigation complete; no suspect identified
6d54ed977d1cc55807cbba297d6d2143aa080e08e305915b813986796d29c490,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.051661,51.563936,On or near Mount Pleasant Hill,E01033702,Hackney 028C,Investigation complete; no suspect identified
ddee396b15f0fc85f36c74842f574dc0c50a118f3f5656b2cb3c748255db0367,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.041188,51.554482,On or near Radbourne Close,E01001789,Hackney 015C,Investigation complete; no suspect identified
d1a8e2b1716c31d5e051ba7b8f899ae84f701c4d1a391cbff391450157272124,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.080123,51.537329,On or near De Beauvoir Crescent,E01001754,Hackney 025C,Investigation complete; no suspect identified
c0fccf7dfceea7aa9131d46ba60a38938ff8e47ff8b03a63a4d61523992525f5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.044555,51.552317,On or near Supermarket,E01001733,Hackney 015A,Investigation complete; no suspect identified
f2a723ad76a2c89fce0a25b61e5a6decb791be41b90ceb0a03c4d08c6064f4f4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.068763,51.531450,On or near Yorkton Street,E01001774,Hackney 024B,Investigation complete; no suspect identified
837d34b93702b9ffad720e169cdeef78ba0d399ac6510fb05c6ede3295e33a52,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.095679,51.570900,On or near Green Lanes,E01001813,Hackney 002E,Investigation complete; no suspect identified
10840d8fa4430a24dd0921363db708419edd874dee3fe35874d8b690990fa75b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.029887,51.601018,On or near Durban Road,E01004399,Waltham Forest 009B,Investigation complete; no suspect identified
bedd7189d1860f0a273522c527bf5dba694565745341f03fc5f362be653ea5b7,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.011289,51.554754,On or near Tavistock Road,E01004329,Waltham Forest 028C,Investigation complete; no suspect identified
bedd7189d1860f0a273522c527bf5dba694565745341f03fc5f362be653ea5b7,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.011289,51.554754,On or near Tavistock Road,E01004329,Waltham Forest 028C,Investigation complete; no suspect identified
3a02ceae67633fb76025080a4d6694df31f5ab57881dc188dba1ce9b8c52f5c5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.028964,51.616991,On or near Russell Road,E01004450,Waltham Forest 006A,Investigation complete; no suspect identified
33a47f477a09935dc9e1db99baae89fac53b9de5da5064759be449b501e94975,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.005028,51.556354,On or near Goodall Road,E01004336,Waltham Forest 026A,Investigation complete; no suspect identified
c89b6230af82e3ec4d137b77f94fe6c9486f937ffc357b367293c3883d1e200b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.005497,51.599697,On or near Bridge End,E01004343,Waltham Forest 008A,Investigation complete; no suspect identified
3455a3389642953db1b36f5d684b5aaf8112e55e81de3dfdce6e8e7f40c2378f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.024710,51.582865,On or near Supermarket,E01004397,Waltham Forest 017C,Local resolution
44eef05683274412c70d4c5f59c47f800f70a84ef34feffd70483f8bcb079aff,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
9216f738f4d96d38a0f50c49d3831db823d9495111ab6c8aa9d8f01496b3afb3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.011431,51.574592,On or near High Road,E01004420,Waltham Forest 020C,Local resolution
a451580fc33d40a3743205f8a6958634cc8be36fce2d96ae54dac435e859effa,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.010386,51.623952,On or near Retingham Way,E01004355,Waltham Forest 004A,Suspect charged
2b2ea519d83d103a622865860c01889dc730f01c286ddd5492a75c6249a84563,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.003377,51.575939,On or near Essex Road,E01004364,Waltham Forest 019B,Local resolution
067a719e9ff49d0b42b168815f290bd03f9eb790d0d4d7e3b96e683910368ca6,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.000185,51.631075,On or near The Green,E01004354,Waltham Forest 002C,Investigation complete; no suspect identified
b7e4071413b3165f163d416cdabfaa2ead99147252dde5fbfc3e8d64f51062b8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.020164,51.586169,On or near Hatherley Mews,E01004397,Waltham Forest 017C,Investigation complete; no suspect identified
5516bc6e06feaf3fcd125d676667e146ed78463dd5a7d506a56e155f8d294a8a,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.001767,51.553406,On or near Hall Road,E01004337,Waltham Forest 027B,Investigation complete; no suspect identified
b1746f292b6591b8c2c71d7c883c2a92dd18c55d06c9e2267a672f64ec669bd3,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.000138,51.561005,On or near Grove Green Road,E01004374,Waltham Forest 025C,Investigation complete; no suspect identified
abc080cbee0971126cff4fce168304a2765a066e03637584d4d4eea5a7d1144f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.031947,51.582078,On or near Supermarket,E01004392,Waltham Forest 017A,Investigation complete; no suspect identified
c7e60eecf98840505f1b48c2eadc4150aee5565a4b331df9431105c70f34b32c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.024710,51.582865,On or near Supermarket,E01004397,Waltham Forest 017C,Investigation complete; no suspect identified
c8717b22a34049e7d1d1fac70a4c018490733fd84f03791205ebb6cdec1eaf67,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.030950,51.613157,On or near Cork Tree Way,E01004453,Waltham Forest 006B,Investigation complete; no suspect identified
496d89c9bcfa382c76c9830bc2c2542adbbed5accc657b3aa6c9103b3af9fcfd,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.016344,51.573137,On or near Lea Bridge Road,E01004420,Waltham Forest 020C,Investigation complete; no suspect identified
96924ceaf440f00589ab691c8cba08baadbd2d94ae3f3c5de0ba2c4ef7769093,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.009066,51.558051,On or near York Road,E01004430,Waltham Forest 026D,Offender given a caution
bb4cdc88e4e05e4f5bfe8658daa7d7ea95d4963763849565aa815f4d10a6966a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.006644,51.568899,On or near Boreham Close,E01004370,Waltham Forest 023B,Suspect charged
d0e93a0407507af982ac29e47818ccec3e143084535973e82d4feffeb804fe5e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.037710,51.601427,On or near Cormorant Close,E01004399,Waltham Forest 009B,Local resolution
0ab7c56eb51b23f5872ebafba93f2031db43f54447a446e9e89442a2bd60e7da,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.028964,51.616991,On or near Russell Road,E01004450,Waltham Forest 006A,Local resolution
5df56f1ec616605ae71f501b525c2efbdd13f780a1be6788abf11a9ecab19a7f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.030285,51.610502,On or near Petrol Station,E01004456,Waltham Forest 006E,Investigation complete; no suspect identified
ff1b8e2710f4bc09670a59454da2efa0033df6c0f5023db85746296442b7cf4f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.005028,51.556354,On or near Goodall Road,E01004336,Waltham Forest 026A,Investigation complete; no suspect identified
d567926336f750763c5f15b166a00932dee92ef7bbd38c4a8bfaf6fca76e3760,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.069359,51.561900,On or near Parking Area,E01003781,Redbridge 026A,Investigation complete; no suspect identified
362cc502771664810d27ca06f12da2334e7465366d1db8343f6e097809ec3413,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.131147,51.535533,On or near Studley Road,E01000054,Barking and Dagenham 018A,Suspect charged
27b5990fd8dda0e018d0ecf3b17968de577137bb4a1c33315f463a5100168e04,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
5993f039f5c3b67f8ff69be4a25ae3093ba5fdeeb2d0722af92e614157ef5dce,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.080638,51.538751,On or near Station Parade,E01000010,Barking and Dagenham 015C,Suspect charged
c438e189acda7b3c8bcbe9b4bb105a27fc22a11671bd92a32929de0006464e16,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.165560,51.545110,On or near Police Station,E01000036,Barking and Dagenham 010B,Investigation complete; no suspect identified
c438e189acda7b3c8bcbe9b4bb105a27fc22a11671bd92a32929de0006464e16,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.165560,51.545110,On or near Police Station,E01000036,Barking and Dagenham 010B,Investigation complete; no suspect identified
4866220564482e27ae95631dd60a5e8463b6fd91824f2ee5feae857e620b8388,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.094946,51.546042,On or near Supermarket,E01000070,Barking and Dagenham 011D,Suspect charged
b09e1297921250e5fe76f8eee7985c687aaacb2721d2a83721f36ce4c3e6c7af,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.132616,51.571568,On or near Japan Road,E01000032,Barking and Dagenham 002B,Suspect charged
b09e1297921250e5fe76f8eee7985c687aaacb2721d2a83721f36ce4c3e6c7af,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.132616,51.571568,On or near Japan Road,E01000032,Barking and Dagenham 002B,Suspect charged
b09e1297921250e5fe76f8eee7985c687aaacb2721d2a83721f36ce4c3e6c7af,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.132616,51.571568,On or near Japan Road,E01000032,Barking and Dagenham 002B,Suspect charged
b09e1297921250e5fe76f8eee7985c687aaacb2721d2a83721f36ce4c3e6c7af,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.132616,51.571568,On or near Japan Road,E01000032,Barking and Dagenham 002B,Suspect charged
b09e1297921250e5fe76f8eee7985c687aaacb2721d2a83721f36ce4c3e6c7af,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.132616,51.571568,On or near Japan Road,E01000032,Barking and Dagenham 002B,Suspect charged
b09e1297921250e5fe76f8eee7985c687aaacb2721d2a83721f36ce4c3e6c7af,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.132616,51.571568,On or near Japan Road,E01000032,Barking and Dagenham 002B,Suspect charged
d6685cb437c0ca8358878b0582c39224840a375884014329f6e3e0154615c42d,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.151160,51.536418,On or near Broad Street,E01000088,Barking and Dagenham 020C,Suspect charged
d6685cb437c0ca8358878b0582c39224840a375884014329f6e3e0154615c42d,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.151160,51.536418,On or near Broad Street,E01000088,Barking and Dagenham 020C,Suspect charged
d6685cb437c0ca8358878b0582c39224840a375884014329f6e3e0154615c42d,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.151160,51.536418,On or near Broad Street,E01000088,Barking and Dagenham 020C,Suspect charged
